@relation 'cmo2-weka.filters.unsupervised.attribute.Remove-R1,5-8'

@attribute hammerforce numeric
@attribute sensor1 numeric
@attribute sensor2 numeric
@attribute class {1,3,4,5,6,7}

@data
0.006293,0.000655,-0.050802,3
0.008996,0.025468,-0.021549,3
0.008996,0.029617,-0.026409,3
0.01709,0.008926,-0.075194,3
0.01709,-0.024185,-0.036192,3
0.01709,-0.007616,-0.036192,3
0.011683,-0.036605,0.007735,3
0.011683,0.013075,0.017485,3
0.006293,-0.007616,0.027236,3
0.008996,-0.007616,0.012594,3
0.011683,0.004777,0.002843,3
0.014386,0.029617,0.046738,3
0.014386,0.017197,0.017485,3
0.01709,0.000655,0.012594,3
0.02248,-0.007616,-0.006907,3
0.014386,-0.011765,-0.006907,3
0.011683,0.029617,0.036987,3
0.008996,0.008926,0.007735,3
0.01709,-0.020036,0.007735,3
0.019776,-0.015914,0.007735,3
0.025166,-0.015914,0.022345,3
0.01709,0.025468,0.046738,3
0.01709,0.029617,0.007735,3
0.014386,-0.003494,0.022345,3
0.019776,0.025468,0.017485,3
0.019776,0.000655,0.012594,3
0.019776,-0.028307,0.05652,3
0.02248,-0.024185,0.051629,3
0.025166,-0.007616,0.027236,3
0.027869,0.033739,0.066271,3
0.030555,0.033739,0.05652,3
0.019776,0.008926,0.036987,3
0.02248,-0.036605,0.007735,3
0.027869,-0.011765,0.012594,3
0.030555,-0.007616,0.022345,3
0.02248,-0.032456,0.007735,3
0.02248,-0.003494,0.032128,3
0.02248,0.008926,0.032128,3
0.01709,-0.036605,-0.002016,3
0.02248,-0.020036,-0.011799,3
0.019776,-0.011765,-0.006907,3
0.02248,-0.028307,-0.041051,3
0.02248,-0.024185,-0.011799,3
0.025166,-0.044876,-0.016658,3
0.025166,-0.020036,-0.021549,3
0.041352,-0.024185,0.007735,3
0.025166,0.004777,-0.011799,3
0.02248,-0.003494,0.007735,3
0.02248,-0.036605,0.002843,3
0.025166,-0.032456,0.017485,3
0.01709,0.004777,-0.045942,3
0.02248,0.013075,-0.006907,3
0.025166,0.029617,0.007735,3
0.02248,0.008926,-0.002016,3
0.01709,-0.015914,-0.002016,3
0.027869,0.033739,-0.0313,3
0.02248,0.013075,-0.006907,3
0.025166,0.017197,-0.011799,3
0.019776,0.008926,-0.002016,3
0.02248,0.004777,0.007735,3
0.019776,-0.015914,0.027236,3
0.02248,-0.020036,0.017485,3
0.019776,0.008926,0.027236,3
0.014386,0.033739,0.032128,3
0.02248,0.062728,0.036987,3
0.02248,0.058579,-0.011799,3
0.019776,0.008926,-0.021549,3
0.027869,-0.003494,-0.016658,3
0.01709,-0.003494,-0.011799,3
0.019776,-0.015914,-0.036192,3
0.02248,0.017197,-0.0313,3
0.019776,0.017197,-0.041051,3
0.02248,0.000655,-0.036192,3
0.025166,-0.011765,0.007735,3
0.027869,-0.028307,-0.002016,3
0.025166,-0.040727,0.007735,3
0.01709,-0.024185,0.007735,3
0.02248,-0.053147,0.022345,3
0.025166,0.000655,-0.036192,3
0.02248,-0.020036,-0.011799,3
0.02248,-0.007616,-0.016658,3
0.027869,-0.015914,-0.021549,3
0.01709,-0.003494,-0.045942,3
0.01709,0.017197,-0.0313,3
0.02248,-0.007616,-0.016658,3
0.01709,-0.003494,-0.0313,3
0.025166,0.000655,-0.016658,3
0.008996,0.017197,-0.026409,3
0.011683,0.017197,-0.0313,3
0.025166,-0.007616,-0.0313,3
0.014386,0.000655,0.007735,3
0.025166,-0.024185,0.012594,3
0.030555,-0.020036,0.022345,3
0.027869,0.008926,0.007735,3
0.014386,0.000655,0.017485,3
0.008996,0.004777,-0.021549,3
0.01709,0.000655,-0.021549,3
0.014386,0.037888,-0.021549,3
0.019776,0.017197,0.007735,3
0.011683,-0.007616,-0.0313,3
0.006293,-0.024185,-0.021549,3
0.011683,0.004777,-0.006907,3
0.01709,0.004777,0.017485,3
0.01709,-0.011765,-0.011799,3
0.006293,0.017197,-0.006907,3
0.025166,-0.020036,-0.0313,3
0.014386,-0.032456,0.036987,3
0.02248,0.008926,-0.011799,3
0.008996,0.000655,0.002843,3
0.01709,0.004777,-0.021549,3
0.008996,0.000655,-0.041051,3
0.006293,0.013075,-0.050802,3
0.014386,0.000655,-0.036192,3
0.008996,-0.003494,-0.021549,3
0.008996,0.025468,-0.0313,3
0.01709,0.042037,0.051629,3
0.006293,0.017197,0.017485,3
0.011683,-0.020036,0.012594,3
0.003607,0.004777,0.017485,3
0.008996,0.046159,0.007735,3
0.011683,-0.007616,0.036987,3
0.006293,0.013075,0.027236,3
0.011683,0.017197,0.027236,3
0.01709,0.029617,0.017485,3
0.011683,0.033739,-0.006907,3
0.008996,0.000655,-0.011799,3
0.000903,0.013075,-0.011799,3
0.011683,-0.036605,0.002843,3
0.000903,0.004777,-0.002016,3
0.006293,0.037888,0.007735,3
0.006293,0.004777,0.007735,3
0.008996,0.008926,-0.021549,3
0.006293,0.025468,0.017485,3
0.011683,-0.015914,-0.011799,3
0.011683,-0.032456,-0.021549,3
0.008996,0.008926,-0.026409,3
0.019776,0.004777,-0.026409,3
0.019776,-0.015914,-0.011799,3
0.011683,0.013075,-0.006907,3
0.011683,0.025468,-0.036192,3
0.008996,-0.007616,-0.002016,3
0.011683,-0.007616,-0.002016,3
0.008996,0.000655,0.002843,3
0.008996,0.008926,-0.021549,3
0.011683,-0.011765,-0.002016,3
0.008996,-0.032456,-0.002016,3
0.006293,0.008926,-0.016658,3
0.011683,-0.024185,-0.002016,3
0.01709,0.000655,-0.002016,3
0.014386,0.008926,0.022345,3
0.011683,0.008926,0.017485,3
0.014386,0.008926,0.012594,3
0.014386,0.008926,-0.006907,3
0.01709,0.004777,-0.002016,3
0.011683,-0.024185,-0.021549,3
0.003607,-0.048998,-0.026409,3
0.011683,-0.020036,0.007735,3
0.011683,-0.007616,0.007735,3
0.006293,0.017197,0.007735,3
0.006293,-0.003494,0.027236,3
0.008996,-0.024185,0.007735,3
0.014386,0.000655,0.027236,3
0.011683,0.025468,0.027236,3
0.01709,0.029617,0.022345,3
0.01709,0.029617,0.017485,3
0.008996,0.013075,-0.011799,3
0.008996,-0.003494,0.007735,3
0.003607,-0.015914,-0.006907,3
0.008996,0.000655,-0.016658,3
0.008996,0.000655,-0.006907,3
0.014386,0.037888,-0.011799,3
0.014386,0.033739,0.007735,3
0.006293,0.000655,-0.0313,3
0.008996,0.025468,-0.016658,3
0.019776,0.037888,-0.016658,3
0.014386,0.017197,-0.006907,3
0.01709,0.008926,0.002843,3
0.014386,-0.015914,0.027236,3
0.008996,-0.028307,0.022345,3
0.014386,0.029617,-0.011799,3
0.011683,0.013075,-0.011799,3
0.014386,0.000655,0.027236,3
0.02248,0.058579,0.007735,3
0.01709,0.037888,0.012594,3
0.019776,0.013075,-0.016658,3
0.01709,-0.003494,-0.011799,3
0.014386,-0.015914,0.022345,3
0.011683,-0.007616,-0.002016,3
0.01709,0.008926,0.017485,3
0.02248,0.025468,0.012594,3
0.019776,0.017197,0.027236,3
0.033259,0.008926,0.007735,3
0.025166,0.033739,0.022345,3
0.025166,0.033739,0.007735,3
0.019776,-0.020036,0.017485,3
0.019776,-0.024185,0.027236,3
0.02248,0.008926,0.012594,3
0.025166,0.050308,-0.006907,3
0.025166,0.033739,-0.006907,3
0.025166,-0.020036,-0.021549,3
0.033259,-0.020036,-0.045942,3
0.027869,-0.024185,-0.0313,3
0.025166,0.013075,-0.021549,3
0.027869,0.008926,0.002843,3
0.025166,-0.032456,-0.011799,3
0.030555,0.042037,-0.026409,3
0.030555,0.025468,-0.011799,3
0.027869,0.013075,-0.006907,3
0.01709,-0.020036,0.002843,3
0.01709,-0.003494,0.022345,3
0.030555,0.008926,0.041878,3
0.02248,-0.028307,0.022345,3
0.02248,0.004777,-0.021549,3
0.019776,-0.032456,0.007735,3
0.019776,0.000655,-0.002016,3
0.019776,-0.040727,0.022345,3
0.030555,0.013075,0.017485,3
0.027869,-0.036605,-0.0313,3
0.02248,0.000655,-0.002016,3
0.027869,0.004777,-0.006907,3
0.02248,0.025468,-0.011799,3
0.02248,-0.007616,0.012594,3
0.027869,-0.020036,0.022345,3
0.02248,0.017197,-0.011799,3
0.019776,0.025468,0.007735,3
0.027869,0.000655,0.002843,3
0.027869,0.029617,-0.006907,3
0.019776,0.025468,-0.011799,3
0.01709,0.004777,0.027236,3
0.02248,-0.011765,0.012594,3
0.025166,-0.028307,0.017485,3
0.025166,-0.015914,0.027236,3
0.02248,0.017197,-0.011799,3
0.02248,0.029617,-0.016658,3
0.027869,0.008926,-0.016658,3
0.02248,-0.028307,-0.006907,3
0.014386,-0.007616,-0.041051,3
0.030555,0.013075,-0.011799,3
0.02248,0.037888,0.012594,3
0.02248,0.000655,-0.041051,3
0.01709,0.000655,0.002843,3
0.01709,-0.015914,-0.036192,3
0.02248,0.000655,-0.021549,3
0.025166,-0.007616,0.017485,3
0.027869,-0.007616,0.007735,3
0.019776,0.000655,0.046738,3
0.027869,0.013075,0.027236,3
0.033259,0.037888,-0.016658,3
0.027869,0.004777,-0.002016,3
0.019776,0.004777,-0.006907,3
0.014386,-0.032456,-0.0313,3
0.019776,-0.011765,-0.002016,3
0.014386,-0.032456,0.007735,3
0.025166,-0.020036,0.007735,3
0.025166,-0.036605,-0.0313,3
0.019776,-0.015914,-0.011799,3
0.02248,-0.015914,-0.002016,3
0.01709,0.000655,0.022345,3
0.019776,0.000655,0.022345,3
0.014386,0.017197,0.027236,3
0.02248,0.037888,0.027236,3
0.02248,0.008926,0.046738,3
0.019776,0.037888,0.007735,3
0.027869,-0.020036,0.041878,3
0.02248,0.017197,0.027236,3
0.006293,0.046159,0.05652,3
0.019776,0.000655,0.06138,3
0.008996,0.013075,0.027236,3
0.01709,0.017197,-0.016658,3
0.019776,0.025468,0.002843,3
0.011683,-0.007616,0.002843,3
0.008996,0.000655,0.002843,3
0.011683,-0.015914,-0.021549,3
0.014386,-0.007616,-0.006907,3
0.006293,-0.015914,-0.060584,3
0.006293,-0.015914,-0.006907,3
0.014386,0.013075,-0.006907,3
0.008996,0.000655,-0.011799,3
0.01709,0.017197,-0.041051,3
0.008996,-0.015914,0.036987,3
0.000903,-0.020036,0.017485,3
0.003607,-0.020036,0.007735,3
0.008996,0.004777,-0.011799,3
0.008996,0.025468,-0.0313,3
0.008996,0.000655,-0.021549,3
0.01709,0.013075,-0.011799,3
0.008996,0.017197,0.027236,3
0.006293,0.033739,0.012594,3
0.006293,0.017197,0.027236,3
0.006293,0.021346,0.027236,3
0.011683,-0.003494,0.027236,3
0.01709,0.013075,-0.041051,3
0.02248,-0.003494,-0.011799,3
0.011683,-0.011765,-0.055693,3
0.011683,0.013075,0.012594,3
0.008996,0.021346,-0.006907,3
0.008996,0.050308,0.007735,3
0.011683,0.025468,-0.011799,3
0.014386,-0.015914,-0.011799,3
0.011683,0.004777,-0.006907,3
0.014386,0.021346,0.007735,3
0.008996,-0.003494,0.022345,3
0.008996,-0.015914,-0.026409,3
0.011683,-0.040727,-0.026409,3
0.008996,0.008926,0.002843,3
0.014386,0.025468,0.012594,3
0.01709,0.004777,0.032128,3
0.008996,-0.007616,0.027236,3
0.014386,-0.007616,-0.016658,3
0.011683,0.017197,0.012594,3
0.006293,-0.015914,-0.006907,3
0.02248,-0.040727,0.012594,3
0.006293,-0.020036,0.012594,3
0.006293,-0.007616,-0.041051,3
0.008996,0.000655,0.017485,3
0.011683,0.000655,-0.0313,3
0.014386,-0.024185,0.017485,3
0.011683,0.021346,0.007735,3
0.011683,0.013075,-0.0313,3
0.01709,-0.024185,-0.026409,3
0.01709,-0.015914,0.022345,3
0.008996,-0.003494,0.022345,3
0.003607,-0.003494,0.036987,3
0.011683,0.008926,0.032128,3
0.008996,0.000655,0.036987,3
0.014386,-0.044876,0.036987,3
0.011683,0.021346,0.036987,3
0.008996,0.037888,0.036987,3
0.011683,-0.003494,0.022345,3
0.008996,0.004777,0.012594,3
0.011683,0.013075,0.002843,3
0.01709,0.033739,0.032128,3
0.019776,0.017197,-0.026409,3
0.02248,-0.011765,0.007735,3
0.01709,0.004777,-0.011799,3
0.011683,0.000655,0.012594,3
0.006293,0.021346,0.05652,3
0.008996,0.000655,0.022345,3
0.014386,-0.007616,0.027236,3
0.011683,0.000655,0.007735,3
0.011683,0.021346,0.032128,3
0.011683,0.013075,0.046738,3
0.011683,-0.011765,0.007735,3
0.02248,0.000655,-0.021549,3
0.008996,0.013075,-0.016658,3
0.011683,-0.003494,-0.021549,3
0.014386,0.004777,-0.006907,3
0.01709,0.017197,-0.0313,3
0.01709,0.008926,-0.011799,3
0.019776,-0.020036,-0.002016,3
0.006293,0.008926,0.022345,3
0.01709,0.021346,0.012594,3
0.019776,0.000655,-0.026409,3
0.011683,0.008926,-0.0313,3
0.011683,0.008926,0.007735,3
0.014386,0.025468,-0.011799,3
0.01709,-0.003494,-0.011799,3
0.019776,0.042037,-0.006907,3
0.02248,0.050308,-0.011799,3
0.025166,0.000655,0.007735,3
0.014386,0.021346,-0.011799,3
0.01709,-0.007616,0.036987,3
0.02248,0.013075,0.012594,3
0.025166,0.025468,-0.011799,3
0.025166,0.021346,0.012594,3
0.030555,0.029617,0.012594,3
0.025166,-0.003494,-0.006907,3
0.02248,0.021346,-0.016658,3
0.019776,0.033739,0.027236,3
0.02248,0.000655,-0.041051,3
0.019776,-0.020036,0.002843,3
0.019776,-0.007616,-0.021549,3
0.030555,0.021346,-0.050802,3
0.02248,-0.024185,-0.060584,3
0.014386,-0.003494,-0.021549,3
0.025166,0.017197,0.007735,3
0.019776,0.000655,0.007735,3
0.01709,0.000655,-0.011799,3
0.02248,-0.007616,-0.0313,3
0.027869,0.008926,-0.016658,3
0.033259,0.046159,0.007735,3
0.019776,0.021346,-0.016658,3
0.01709,0.008926,0.027236,3
0.027869,0.025468,0.007735,3
0.02248,0.008926,-0.045942,3
0.02248,0.004777,-0.016658,3
0.027869,-0.003494,-0.002016,3
0.025166,-0.007616,0.012594,3
0.01709,0.008926,0.012594,3
0.02248,-0.011765,-0.002016,3
0.02248,0.008926,-0.006907,3
0.02248,-0.015914,0.002843,3
0.02248,-0.015914,-0.011799,3
0.02248,-0.028307,0.032128,3
0.025166,0.008926,0.027236,3
0.02248,-0.011765,0.027236,3
0.019776,0.008926,-0.006907,3
0.027869,0.017197,0.012594,3
0.02248,0.029617,0.017485,3
0.025166,0.004777,-0.021549,3
0.01709,0.008926,-0.036192,3
0.02248,-0.024185,-0.0313,3
0.025166,0.008926,-0.006907,3
0.02248,-0.007616,0.017485,3
0.019776,-0.028307,-0.016658,3
0.027869,-0.028307,0.017485,3
0.01709,0.017197,-0.006907,3
0.02248,0.025468,-0.006907,3
0.019776,0.008926,0.007735,3
0.01709,-0.040727,-0.011799,3
0.019776,0.013075,0.017485,3
0.025166,0.025468,-0.021549,3
0.02248,0.029617,0.022345,3
0.019776,0.008926,0.007735,3
0.01709,0.008926,-0.021549,3
0.02248,0.025468,-0.026409,3
0.014386,0.008926,0.007735,3
0.02248,0.017197,0.002843,3
0.01709,0.008926,-0.002016,3
0.019776,-0.020036,0.012594,3
0.01709,-0.024185,0.017485,3
0.019776,-0.020036,-0.021549,3
0.02248,-0.024185,-0.011799,3
0.02248,-0.048998,0.022345,3
0.011683,-0.007616,0.017485,3
0.01709,0.008926,0.017485,3
0.014386,0.025468,0.007735,3
0.02248,-0.040727,0.017485,3
0.02248,0.008926,0.007735,3
0.027869,-0.003494,0.002843,3
0.014386,-0.020036,-0.011799,3
0.019776,-0.007616,0.002843,3
0.014386,-0.007616,0.007735,3
0.01709,0.008926,0.032128,3
0.019776,-0.003494,-0.011799,3
0.019776,-0.011765,0.007735,3
0.01709,-0.024185,-0.006907,3
0.011683,-0.028307,-0.006907,3
0.01709,-0.020036,0.051629,3
0.011683,0.004777,-0.0313,3
0.006293,-0.040727,-0.0313,3
0.014386,-0.020036,-0.026409,3
0.008996,0.000655,-0.002016,3
0.01709,0.000655,-0.021549,3
0.008996,0.008926,-0.0313,3
0.008996,0.033739,0.002843,3
0.006293,0.017197,-0.026409,3
0.003607,0.050308,-0.002016,3
0.01709,-0.032456,0.012594,3
0.008996,-0.007616,0.027236,3
0.008996,-0.007616,0.007735,3
0.011683,0.017197,-0.021549,3
0.014386,0.017197,-0.002016,3
0.003607,-0.032456,0.007735,3
0.003607,-0.032456,0.027236,3
0.011683,0.017197,0.012594,3
0.011683,0.004777,-0.026409,3
0.01709,-0.007616,-0.0313,3
0.008996,-0.015914,0.007735,3
0.014386,0.000655,-0.011799,3
0.01709,-0.015914,-0.036192,3
0.014386,-0.007616,-0.045942,3
0.006293,-0.011765,-0.036192,3
0.003607,-0.003494,-0.002016,3
0.014386,-0.015914,-0.011799,3
0.008996,0.008926,-0.026409,3
0.011683,-0.024185,-0.021549,3
0.011683,-0.053147,0.007735,3
0.008996,-0.011765,-0.011799,3
0.006293,0.008926,0.012594,3
0.003607,0.008926,0.002843,3
0.011683,-0.011765,0.05652,3
0.011683,0.008926,0.036987,3
0.006293,0.004777,0.002843,3
0.003607,0.017197,0.051629,3
0.011683,-0.007616,0.036987,3
0.008996,0.025468,0.017485,3
0.014386,0.000655,0.012594,3
0.006293,0.017197,0.036987,3
0.014386,0.050308,0.032128,3
0.003607,0.008926,-0.016658,3
0.011683,0.000655,-0.006907,3
0.014386,0.046159,-0.006907,3
0.003607,0.000655,-0.002016,3
0.01709,-0.032456,0.007735,3
0.006293,0.046159,0.012594,3
0.014386,0.046159,0.002843,3
0.011683,0.000655,0.017485,3
0.014386,-0.015914,-0.011799,3
0.008996,-0.015914,0.002843,3
0.011683,0.008926,0.007735,3
0.011683,0.058579,0.007735,3
0.008996,0.042037,0.012594,3
0.011683,0.000655,0.007735,3
0.008996,0.008926,0.027236,3
0.008996,-0.003494,0.007735,3
0.011683,-0.007616,0.012594,3
0.014386,-0.011765,0.002843,3
0.01709,-0.015914,-0.011799,3
0.008996,0.021346,-0.002016,3
0.014386,0.004777,0.002843,3
0.006293,-0.007616,0.022345,3
0.008996,-0.003494,-0.011799,3
0.019776,0.017197,-0.016658,3
0.019776,0.004777,-0.021549,3
0.011683,-0.011765,-0.006907,3
0.01709,0.013075,0.036987,3
0.01709,0.013075,-0.011799,3
0.01709,-0.020036,0.027236,3
0.011683,0.017197,-0.006907,3
0.008996,0.000655,-0.002016,3
0.01709,-0.003494,-0.0313,3
0.008996,0.000655,-0.041051,3
0.01709,-0.003494,-0.016658,3
0.014386,0.000655,-0.021549,3
0.008996,0.008926,-0.016658,3
0.01709,-0.011765,0.022345,3
0.014386,0.013075,-0.002016,3
0.011683,0.021346,-0.026409,3
0.02248,-0.015914,-0.002016,3
0.02248,-0.024185,-0.006907,3
0.014386,-0.015914,-0.011799,3
0.01709,-0.044876,0.007735,3
0.030555,-0.024185,-0.0313,3
0.01709,-0.011765,0.017485,3
0.02248,0.004777,-0.021549,3
0.025166,0.008926,-0.0313,3
0.02248,-0.024185,-0.041051,3
0.02248,-0.032456,-0.041051,3
0.02248,-0.020036,-0.045942,3
0.02248,-0.007616,0.002843,3
0.02248,-0.011765,-0.011799,3
0.025166,0.000655,-0.011799,3
0.01709,0.008926,0.012594,3
0.014386,0.025468,0.017485,3
0.025166,0.013075,0.036987,3
0.019776,0.008926,-0.011799,3
0.027869,-0.015914,-0.002016,3
0.025166,-0.024185,0.007735,3
0.019776,0.000655,-0.016658,3
0.01709,0.000655,-0.011799,3
0.025166,-0.007616,0.012594,3
0.019776,0.013075,0.007735,3
0.025166,0.025468,0.012594,3
0.035963,-0.020036,-0.006907,3
0.02248,-0.015914,0.027236,3
0.033259,0.000655,0.046738,3
0.019776,0.017197,0.012594,3
0.019776,-0.024185,0.012594,3
0.014386,-0.024185,-0.002016,3
0.027869,-0.024185,0.027236,3
0.019776,0.004777,-0.026409,3
0.033259,-0.007616,0.017485,3
0.027869,0.008926,-0.026409,3
0.02248,-0.003494,0.022345,3
0.02248,0.017197,0.027236,3
0.014386,0.037888,-0.006907,3
0.02248,0.004777,0.007735,3
0.027869,0.004777,0.012594,3
0.02248,0.008926,-0.026409,3
0.02248,0.013075,-0.026409,3
0.02248,-0.011765,-0.050802,3
0.02248,-0.015914,-0.016658,3
0.01709,0.013075,-0.021549,3
0.027869,0.017197,-0.021549,3
0.01709,0.008926,-0.036192,3
0.014386,-0.032456,-0.0313,3
0.02248,0.004777,-0.0313,3
0.019776,-0.011765,0.007735,3
0.02248,0.008926,-0.011799,3
0.025166,-0.048998,-0.002016,3
0.019776,-0.020036,0.012594,3
0.02248,-0.015914,-0.011799,3
0.02248,-0.003494,-0.026409,3
0.01709,-0.007616,-0.016658,3
0.019776,-0.028307,0.017485,3
0.025166,0.029617,0.05652,3
0.025166,0.033739,0.022345,3
0.01709,0.046159,-0.006907,3
0.025166,0.042037,0.017485,3
0.014386,0.029617,0.012594,3
0.02248,0.025468,0.017485,3
0.014386,0.017197,0.027236,3
0.014386,0.042037,0.017485,3
0.025166,0.025468,-0.002016,3
0.02248,-0.007616,-0.011799,3
0.01709,0.008926,-0.045942,3
0.02248,-0.015914,0.012594,3
0.014386,-0.032456,0.022345,3
0.01709,0.042037,0.027236,3
0.011683,-0.007616,0.017485,3
0.014386,0.008926,0.032128,3
0.019776,0.025468,0.007735,3
0.02248,0.033739,-0.011799,3
0.02248,0.021346,0.012594,3
0.014386,-0.007616,-0.006907,3
0.01709,0.013075,-0.016658,3
0.014386,0.013075,0.002843,3
0.02248,0.000655,-0.036192,3
0.019776,0.000655,0.017485,3
0.01709,0.025468,0.032128,3
0.014386,-0.007616,0.027236,3
0.011683,-0.024185,0.027236,3
0.01709,-0.015914,-0.011799,3
0.011683,0.000655,-0.041051,3
0.014386,-0.015914,0.007735,3
0.011683,-0.007616,0.012594,3
0.014386,-0.011765,-0.011799,3
0.011683,-0.020036,0.032128,3
0.011683,-0.007616,0.017485,3
0.011683,0.000655,-0.026409,3
0.011683,0.021346,0.007735,3
0.006293,0.017197,-0.011799,3
0.003607,0.004777,0.007735,3
0.014386,0.033739,0.027236,3
0.003607,-0.007616,-0.0313,3
0.014386,0.025468,0.022345,3
0.011683,0.008926,0.017485,3
0.01709,0.029617,0.007735,3
0.011683,-0.011765,-0.002016,3
0.011683,0.021346,-0.002016,3
0.014386,-0.015914,-0.002016,3
0.011683,0.004777,0.017485,3
0.014386,-0.020036,-0.011799,3
0.008996,0.000655,0.007735,3
0.003607,0.004777,-0.011799,3
0.006293,-0.024185,-0.026409,3
0.003607,0.004777,-0.006907,3
0.008996,-0.011765,0.012594,3
0.003607,-0.040727,-0.036192,3
0.006293,-0.015914,-0.006907,3
0.014386,-0.024185,-0.021549,3
0.008996,0.017197,-0.011799,3
0.011683,0.029617,-0.021549,3
0.014386,-0.003494,0.007735,3
0.003607,0.004777,-0.050802,3
0.003607,0.025468,-0.036192,3
0.006293,0.000655,0.002843,3
0.011683,-0.015914,-0.011799,3
0.011683,-0.032456,0.002843,3
0.011683,-0.007616,0.012594,3
0.008996,0.008926,0.007735,3
0.011683,-0.024185,0.036987,3
0.008996,-0.024185,0.046738,3
0.006293,-0.020036,-0.021549,3
0.006293,-0.007616,-0.002016,3
0.006293,-0.015914,-0.002016,3
0.006293,0.004777,0.027236,3
0.014386,0.021346,-0.002016,3
0.011683,0.029617,-0.016658,3
0.011683,0.008926,0.002843,3
0.008996,0.025468,0.012594,3
0.008996,0.033739,-0.002016,3
0.014386,0.029617,0.012594,3
0.008996,-0.007616,0.017485,3
0.006293,-0.015914,0.012594,3
0.006293,-0.003494,-0.0313,3
0.014386,0.004777,-0.006907,3
0.014386,0.046159,-0.002016,3
0.011683,0.029617,-0.036192,3
0.006293,0.004777,-0.021549,3
0.008996,0.004777,-0.036192,3
0.011683,0.017197,-0.016658,3
0.008996,0.013075,-0.026409,3
0.01709,-0.024185,-0.021549,3
0.008996,-0.007616,-0.036192,3
0.006293,0.004777,-0.002016,3
0.008996,-0.015914,0.012594,3
0.027869,0.017197,-0.016658,3
0.014386,-0.036605,-0.011799,3
0.008996,0.013075,0.002843,3
0.014386,0.008926,0.041878,3
0.014386,-0.011765,0.012594,3
0.011683,-0.028307,-0.006907,3
0.008996,-0.015914,-0.011799,3
0.014386,0.037888,-0.021549,3
0.014386,0.021346,-0.002016,3
0.014386,0.008926,-0.016658,3
0.014386,0.000655,-0.002016,3
0.019776,0.021346,0.027236,3
0.011683,0.004777,0.022345,3
0.014386,0.021346,0.007735,3
0.008996,0.042037,0.007735,3
0.011683,0.033739,0.007735,3
0.01709,-0.003494,0.012594,3
0.014386,-0.003494,-0.016658,3
0.02248,-0.003494,-0.006907,3
0.011683,-0.015914,-0.011799,3
0.01709,0.000655,-0.026409,3
0.019776,0.033739,0.012594,3
0.019776,-0.024185,-0.021549,3
0.02248,0.021346,-0.006907,3
0.014386,0.017197,0.017485,3
0.02248,0.021346,0.036987,3
0.025166,0.029617,-0.021549,3
0.027869,-0.015914,-0.021549,3
0.027869,-0.032456,-0.006907,3
0.027869,-0.011765,-0.002016,3
0.027869,0.008926,0.002843,3
0.025166,-0.028307,0.027236,3
0.025166,-0.007616,0.032128,3
0.025166,-0.003494,0.012594,3
0.035963,-0.011765,0.007735,3
0.030555,-0.003494,-0.016658,3
0.019776,-0.011765,0.012594,3
0.025166,0.025468,-0.026409,3
0.02248,0.008926,-0.006907,3
0.01709,-0.007616,-0.0313,3
0.01709,0.000655,-0.002016,3
0.02248,0.008926,-0.016658,3
0.019776,-0.003494,-0.021549,3
0.027869,0.008926,-0.026409,3
0.025166,0.017197,0.007735,3
0.02248,0.017197,-0.0313,3
0.01709,0.025468,-0.021549,3
0.02248,0.000655,-0.026409,3
0.014386,0.013075,-0.036192,3
0.025166,-0.007616,-0.011799,3
0.025166,-0.044876,-0.026409,3
0.019776,-0.036605,-0.036192,3
0.02248,-0.024185,0.017485,3
0.01709,-0.007616,0.032128,3
0.014386,-0.020036,-0.021549,3
0.01709,-0.048998,-0.016658,3
0.027869,0.013075,-0.002016,3
0.01709,-0.003494,0.027236,3
0.02248,0.008926,0.036987,3
0.02248,0.008926,0.036987,3
0.01709,-0.048998,0.022345,3
0.027869,-0.024185,0.017485,3
0.014386,-0.007616,0.012594,3
0.025166,-0.024185,-0.036192,3
0.01709,0.004777,-0.0313,3
0.01709,0.013075,-0.055693,3
0.02248,0.025468,-0.016658,3
0.02248,-0.007616,-0.021549,3
0.01709,0.008926,-0.045942,3
0.011683,-0.003494,-0.0313,3
0.011683,-0.015914,-0.011799,3
0.02248,0.004777,0.007735,3
0.02248,0.013075,0.012594,3
0.019776,-0.003494,-0.011799,3
0.01709,-0.032456,0.007735,3
0.025166,0.004777,0.027236,3
0.02248,-0.032456,-0.021549,3
0.01709,-0.015914,0.002843,3
0.01709,0.000655,-0.016658,3
0.02248,0.000655,-0.016658,3
